Smile
c1cc(c2cccc(c2c1)[Br])c1nc2cc(ccc2o1)N
COc1ccc(cc1[Br])c1nc2cc(ccc2o1)N
Cc1ccc(cc1c1cccc(CCN)c1)F
C(c1ccc(cc1)c1nc(c2ccc(c(c2)F)F)nn1CCO)N
C1CCc2c(C1)nc(C(N1[C@H]3CC[C@@H]1CCNC3)=O)s2
CN(C)CCNc1cc(c2ccccc2CO)c2cc[nH]c2n1
C(Cc1nc(c2ccccc2)no1)C(N[C@H]1Cc2ccccc2[C@@H]1N)=O
C1CNCc2cc(CC3Cc4ccccc4OC3)ccc12
Cc1cc(CNc2ccc3c(c2)ncs3)n[nH]1
COc1ccc2cc(ccc2c1)c1ccccc1CN
C1C[C@H](C[C@@H]1N)Nc1c(cc(cn1)[Cl])[Cl]
Cc1c2cc(cc(CNC([C@H](Cc3c[nH]cn3)N)=O)c2[nH]c1c1ccccc1)[Cl]
CCCOc1ccc(cc1)C1C(C#N)=C(N)Oc2c1c(C(C)(C)C)n[nH]2
C1CC(CCOc2ccccc2)(CN(C1)c1nnnn1c1ccccc1)CO
c1ccc(cc1)c1c2c(N)ncnc2oc1c1ccccc1
CCS(Nc1ccc(cc1)C(N1CC[C@@](C)([C@H](C1)O)O)=O)(=O)=O
C1CSCCN1S(c1ccc(cc1)c1ccc2c(c1)c(N)n[nH]2)(=O)=O
Cc1ccc(cc1)S(N(CC(CN1CCCCC1)O)c1ccccc1OC)(=O)=O
Cc1cccc(c1OCCNC(c1cn(CCN)nn1)=O)[Cl]
COc1ccc2cc(ccc2c1)C1CN(CCO1)C(c1cc(N)[nH]n1)=O
Cc1nc(CCN)cc(n1)N(C)Cc1cccc2cnccc12
COc1cccc(c1c1cc(CN)ccc1F)[Cl]
CC(C1C(c2ccc(cc2)[Br])N(CCO)C(C=1O)=O)=O
C1CCN(CC1)CCNC1=C2CCCC2=C(C#N)c2nc3ccccc3n12
C(CNc1cccnc1)CNc1c2ccccc2nc(CCN)n1
CCOC(c1cnc2c(C)cccc2c1NCc1cccnc1)=O
Cc1cnc(N)nc1NCC[C@@H]1C[C@H]2C[C@@H]1C=C2
C(CNCc1ccc2c(c1)OCO2)c1c[nH]c2ccccc12
Cc1nc2cc(c(cc2n1CCCO)[Cl])[Cl]
c1ccc(cc1)Oc1ccc(cc1N)C(c1ccc(c(c1)N)Oc1ccccc1)=O
CCOC(c1cnc2c(C)cc(C)cc2c1NCC(C)O)=O
Cc1ccc2c(c1)sc(c1ccc(cc1)N)n2
C(C(NN=Cc1c(cccc1[Cl])[Cl])=O)Nc1cccc2ccccc12
CCCCCc1ccc(cc1)c1ccc(cc1)c1ncc(cn1)N
CCOC(CNc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)NCC(=O)OCC)=O
c1ccc2c(c1)ccc(c2[Cl])Sc1ccc(cc1[Cl])N
c1ccc2c(c1)C(Nc1cccc(c1)OC(c1ccco1)=O)=NS2(=O)=O
C1CN(CCC1O)Cc1ccccc1[N+]([O-])=O
C1CN(CCN1CC(Cn1c2ccccc2c2ccccc12)O)Cc1ccccc1
COc1ccc(cc1)c1nnc(N)s1
CC1(C)CC2=C(C(c3ccc(cc3)[Br])Nc3ccccc3N2)C(C1)=O
C(c1cccs1)=NNC(c1ccccc1N)=O
C1c2ccc3ccccc3c2c2c(CN1)ccc1ccccc12
Cc1cc(ccc1NCC(NN)=O)I
CC1CCCCC1=NNC(CNc1ccc(cc1C)I)=O
c1cc(ccc1c1cc(C(NN)=O)c2cc(ccc2n1)[Br])N
Cc1c2cc(CNC(c3cc(N)[nH]n3)=O)ccc2[nH]c1c1ccccc1F
CCCc1ccc(cc1)c1ccc(cc1)C(N1CCC(CN)C1)=O
[H]N([H])c1nc(n[nH]1)SCCCCCCCCC
CCOC(c1cnc2c(cccc2c1Nc1ccc(cc1)N(C)C)C(F)(F)F)=O
Cc1ccc(C(NCCNc2ccc(cc2[N+]([O-])=O)[Cl])=O)o1
C(C(Cn1c2ccccc2c2ccccc12)O)NNC(c1ccccc1)=O
CCNC(Cc1ccc(cc1)c1cc2CC(CN)Oc2c(c1)[Cl])=O
C(c1ccccc1)c1ccccc1OCCN.[Cl]
COc1ccc(cc1)C1CC2=C(C(c3c[nH]c4ccccc34)Nc3ccccc3N2)C(C1)=O
C(C(N1c2ccccc2Sc2ccccc12)=O)Sc1nnc(N)s1
C(C(c1ccc(cc1)[Br])=O)Sc1nnc(N)[nH]1
CCCCSc1nc2c(c3cc(ccc3NC3(CCCC3)O2)[Br])nn1
CS(c1ccc(c(c1)[N+]([O-])=O)NCC(Nc1ccccc1SC(C(C(F)(F)F)(F)F)(F)F)=O)(=O)=O
Cc1ccc(cc1)C(CNc1ccc(cc1)F)=O
CC(C)(C)NC(CSc1c(C#N)cc(C#N)c(N)n1)=O
CC1(C)CC2=C(C(C1)=O)C1(C(C#N)=C(N)O2)C(Nc2ccc(cc12)[Br])=O
C=Cc1ccc(cc1)c1csc(N)n1
Cc1cc(C)c2c(c1)nc(c1ccc(cc1O)N)o2
C(C1C(c2ccsc2)c2ccc3ccccc3c2OC=1N)#N
Cc1ccc(cc1[Cl])Nc1nc(cs1)c1ccc(cc1)S(N1CCOCC1)(=O)=O
CCOC(c1c2ccc(c(c2sc1NC(C)=O)OCC(CN1CCCCC1)O)[Br])=O
COc1ccc2c(c1)SC(=N)N2CCO
CN1C(c2c(nc(NCCOCCO)n2C)N(C)C1=O)=O
Cc1c(CCNCc2ccc(C#N)cc2)c2cc(ccc2[nH]1)OC
C1Cc2c(C(=O)OCCO)c(C#N)c(N)nc2C1
Nc(cc1)cc(Cc2c3)c1-c2cc(Cl)c3Cl
COc1cc(c(c(c1OC)OC)[Br])c1nnc(N)o1
CCc1ccc2c(c1)nc(c1ccc(cc1O)N)o2
c1cc2c(cc1N)nc(c1cc(ccc1[Cl])[Br])o2
C(c1ccc2c(c1)OCO2)Nc1c(c[nH]n1)C(N)=O
C1Cc2nc(c(C(c3ccc(cc3)[Br])=O)n2C1)N
COc1ccc(cc1)c1c(c2ccc(cc2)OC)sc(N)n1
CCc1c2C(C(C#N)=C(N)Oc2n[nH]1)c1cc(c2c(c1)OCO2)OC
C(c1cn[nH]c1c1ccc(cc1)[Cl])N
C(C1C(c2ccc3ccccc3c2OC=1N)c1cccs1)#N
Cc1c2c(N)nn(Cc3ccc(cc3[Cl])[Cl])c2nc(c2ccccc2)n1
c1cc(ccc1C(c1c(c2ccc(c3ccncc3)nc2s1)N)=O)F
c1cc(cc(c1)[Cl])c1nnc2n1nc(N)s2
C(COc1ccccn1)NCc1ccsc1
c1cc(ccc1c1cn[nH]c1)N
[H]N(CCNC(c1c(N)non1)=O)Cc1c(ccc2ccccc12)OCc1ccccc1
[H]N(CCNC(c1c(N)non1)=O)Cc1cc(ccc1OCc1ccccc1[Cl])[Br]
[H]N(CCNC(c1c(N)non1)=O)Cc1cc(ccc1OCc1ccccc1)[Cl]
C(CN)c1nnc(o1)SCc1ccc(cc1[Cl])[Cl]
C(CN)c1nnc(o1)SCc1c(cccc1[Cl])[Cl]
C(COc1ccc2c(c1)c1ccccc1o2)N.[Cl]
c1c(cc2c(c1[Cl])nc(N)s2)F
C(c1ccc2c(c1)OCO2)Nc1cc(nc(N)n1)[Cl]
CCOc1ccc2c(c1)sc(NC(CSc1nc(N)n[nH]1)=O)n2
Cc1cccc(c1C)n1c(c2c(c3cccnc3s2)N)nnc1S
C(CNC(c1c(c2ccc(c3ccccn3)nc2s1)N)=O)c1c[nH]c2ccccc12
CCN(CCCC/C1=N\O)CCCC/C1=N\O
c1ccc2c(c1)nc(c1ccc(cc1[Cl])N)s2
CC(C)c1ccc(cc1)Nc1c(c2ccccc2O)nc2cnccn12
COc1ccc(cc1OC)C(c1c(c2ccccc2o1)N)=O
CSc1c(c(N)n(Cc2ccccc2)n1)S(c1ccccc1)(=O)=O
CCOC(c1c2c(nc3ccccc3n2)n(Cc2cccc(c2)OC)c1N)=O
CC1CCN(CC1)c1nc(c(C(=O)OC)s1)N
Cc1ccccc1Nc1c(c2ccncc2)nc2ccc(cn12)[Br]
Cc1ccccc1Nc1c(c2ccc(cc2)N2CCOCC2)nc2ncccn12
c1cc(ccc1c1cc[nH]n1)N
COc1ccc(cc1)c1nc(Nc2ccc(cc2F)F)on1
Cc1c(CCC(Nc2ccc(CN3CCCCC3)cc2)=O)c(C)n2c(n1)nc(CN)n2
Cc1ccc(cc1C)C(c1c(c(C(Nc2cccc(c2)F)=O)c2ccccn12)N)=O
Cc1ccc2c(c1)C(C1=C(C(N(CCCO)C13C(N(CC=C)c1ccccc13)=O)=O)O2)=O
Cc1ccc2c(c1)C(C1=C(C(N(CCO)C13C(N(CC=C)c1ccccc13)=O)=O)O2)=O
CCCCC(CC)n1c(cc(n1)O)N
CC(C)CNc1c(nc(c2ccccc2)o1)S(c1ccc(cc1)[Cl])(=O)=O
CC(C)Nc1c2c(c(C)nn1)nnn2Cc1ccccc1[Cl]
CC(CCC(NCCc1nc2ccccc2n1Cc1c(C)c(C)cc(C)c1C)=O)O
Cc1cc(Nc2ccccc2)n2c(n1)nc(c1ccc(cc1)[Cl])n2
CC(c1cccc(c1)Nc1cc(c2ccc(cc2)OC)nc(C)n1)=O
Cc1cc(NCC(N2CCN(CC2)c2ccc(cc2)F)=O)n2c(n1)nc(c1cccnc1)n2
Cc1ccc2cc(c(Nc3ccc(cc3)F)nc2c1)c1nc(C)on1
CCOC(c1cnc2c(c3ccc(cc3)[Br])c(C)nn2c1N)=O
c1ccc(cc1)n1c(c(c2nc3ccccc3s2)nn1)N
CCC(C)(C)NC1=C(C(C1=O)=O)c1ccc(C)cc1
CCC(C)NC1=C(C(C1=O)=O)c1ccc(cc1)C(C)C
CCOc1ccc(cc1)c1nc(c2c(N)n(c3cccc(c3C)[Cl])nn2)on1
COc1ccc(c(c1)c1nc(Nc2cc(ccc2OC)[Cl])on1)OC
C[N+](C)(C)CC(O)=O
CN(C)CCN(Cc1ccc(cc1)[Cl])c1ccccn1
C(c1cc(ccc1c1cn[nH]c1)NC(Nc1nnc(c2ccncc2)s1)=O)#N
C(C(Nc1ccc(cc1)n1c(cc(C(F)(F)F)n1)c1ccc2c(ccc3ccccc23)c1)=O)N
CC(C)n1cnc2c(Nc3cccc(c3)NC(C=C)=O)nc(NC3CCC(CC3)N(C)C)nc12





















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































